source_row,text_sha256,label,split,near_duplicate_group
4538,e0b0a3f0aa5260fd1dfbea07c57faafe89f8374650525ba1adbb67c9a7a971d0,LEGITIMATE,train,4296
4539,74fdf6969c3f78d03791bda4b7a9082f93dd40f12958677996fcdf7b1364ad5b,LEGITIMATE,train,4297
4540,47bdec63a9408b44d54d06cd5334d6b0d4fd5ccb7c294052ef9ff66c431c67bc,LEGITIMATE,validation,4298
4541,f9e83f0007a3a23b37a1702435e43ddf9f120c48b305a3f118a46838bc55af15,LEGITIMATE,validation,4299
4542,f800184c0cc5049628cea6e1c3fa016ade1334afb433e2db77e43d1a356154ee,LEGITIMATE,train,4300
4543,9b73f2474338de8fd6a25d6a62734aed1611ed2db319c8982c84dd20f3b17ef4,SCAM,train,2992
4544,aef8aee73d47700fa742ec0ce682edfe81d6701e09718d83c25fc0f80cf67ee0,LEGITIMATE,train,4301
4545,7839ae2d17ea0dfb5e9b9dd84a159145955e39009c0de3b4940bd3d874739a34,LEGITIMATE,test,4302
4546,90156b9d2245094294ca65b5f2cdb6c2f283ea48441b9bdf43c0c03ee7f0b1ed,LEGITIMATE,test,4303
4547,1d96bb867d4a884dffaf4c075e6b138f11ac769fd2e9f22c68089c0939e9b188,LEGITIMATE,train,4304
4548,562893f79d5b91b46e9ac01c58dbb6f32cd1fe5c86338663437026940e6a6eec,LEGITIMATE,validation,4305
4549,e4b4b113a1d2438dae666f75e862444b3c69f884933f410a322b95b6b12ea9a6,SCAM,train,4306
4550,21f8a1b76651a881a6cb4e69c2cb3911670667312386747718a15f50671673a1,LEGITIMATE,test,4307
4551,58c08a5b990f4e8b677f0ccc3eca11955ae48b6a55f0dba1fb3bfed2d2dde485,LEGITIMATE,test,4308
4552,afa2e08fbb6e72a5882425034a6e8d48f3932ae191562b425112246b0aac9ef3,LEGITIMATE,validation,4309
4553,ce924a722cad1bf5ecb0e22f7a86e7249c8cc0ec678decb8448aa4350cd28f43,LEGITIMATE,validation,4310
4554,caa5813d015d2336d5c87513de360962d9b66c4be16e7fe5e55dd46f8cbe09ac,LEGITIMATE,validation,4311
4556,29fce64ca66a55b5f7eeccc12218fe362ee30a6e31c29590f7f4da69e651cafe,LEGITIMATE,train,4312
4557,dbc59f522f5dc6d253b1e69134359b352ab96a70049437ab061a2e8ed964b5a8,LEGITIMATE,train,4313
4558,a163dbfa2590a763ce395daf08edf9a789ead259dc2b451243ab3920932a88a9,LEGITIMATE,validation,4314
4559,829819f995365c354b9652e500c0f71854144aedffbbfc4f45013defaf7e9ab5,LEGITIMATE,train,4315
4560,548c7709e048c9b3ab45e46f30c5929dbd293884699ac619e276dab0101cec97,LEGITIMATE,validation,4316
4561,5a391fca48e8a12e0f2d5e306957b62e3d048b1fa9d8ac54103cf7a41505dae2,LEGITIMATE,train,4317
4562,e7777fe99fd258ce5b439f9d2d7e434a8b0ba701b1c2f9ec7aa3ae44a52a44fa,LEGITIMATE,test,4318
4563,4f1fa483e9dc6e03203477d7c66c434ac8d177f9bd9b194d02d38620c922076e,LEGITIMATE,validation,4319
4564,0befa39f2768e1cfa6f8c6a32f8a058816ba6333f2720f84f76a34112cd008c0,LEGITIMATE,validation,4320
4565,3eee6cd27f722afb191af6fddd7cbdeae771c29bef6353b0c35a3187352b4629,LEGITIMATE,test,4321
4566,741555568ea6a8d58e5467c07d1a64da9fa8af3bd016145916256af14d566e12,LEGITIMATE,test,4322
4567,cd8a2a2d658dc2c481ddaca330dd4b48417874566cda5d3bc8eac583bb35a5f4,SCAM,test,3869
4568,024c9ce861a7920322140af3aaaf1b45651b72ad120eb077118aba2fb0db2df0,LEGITIMATE,train,4323
4569,a0d0403f15336a9d228a6abda1d9f0665fa41408c75010339daf2b2248315725,LEGITIMATE,validation,4324
4570,fffd208b6fd622f28004b073d8153a44e694debeaf257c0a18d3753730983c6d,LEGITIMATE,train,4325
4571,daa731a2982e311725655d04cb6b6d96c24478aba990827f6406e4423f8842f3,LEGITIMATE,test,4326
4572,80a62108f3cf5c933dfa0ebcd0eb2dccc3fac67300323ba7e2d8b6515620ea4a,LEGITIMATE,test,4327
4573,30c0be080ae0453712bbe4f23ede39a268abe0225979b61ad81a8eba517f5fc0,LEGITIMATE,validation,4328
4574,521605b9b9db29d65989683f4ccd349971d4c592ce6992c9b2a99ad74a9bbe23,LEGITIMATE,train,4329
4575,2f5a7c00465a52f9cdd07f855b71b757c11fc0ce223547e53f8aa5935b539fa4,LEGITIMATE,test,4330
4576,dfa2de84ebb5efb639fbfa3ff69efc0fb6133504254462a61639cd1335786adf,LEGITIMATE,train,4331
4577,5c927092d6b1ef34528810e1c020439230b7a6aab632ea49c6c5118f8bde886d,LEGITIMATE,train,4332
4578,50dd609f78583a694b93713969c8a49b7bea9d56f3d82cb0ca2dd29750721872,LEGITIMATE,train,4333
4579,e1f0697c5f23bd059345d70c9c8cefd03abfb02dd720fefd98fa0e9200257f65,LEGITIMATE,train,4334
4580,c84677924782c3c64d2a4addbc9eba4523303e1e4f48d739a72b62992c1a4dc9,SPAM,train,3201
4581,12d18ec17d36322a5c31fe4bcd42406c093900003d4f20b2996f0e246189f627,LEGITIMATE,train,4335
4582,927de4f0066690179516daf02927cb67c8254e80b0660c03978fe2c1887aae08,LEGITIMATE,train,4336
4583,daa33d5584ccd87cf403df333b499a29a6b15e8b7352db0f433a2e36e4f7e189,SCAM,train,381
4584,acde49f58b915297105d20dbf4ba074d88fde10a8e2135211f0da4072a45b3fe,LEGITIMATE,validation,4337
4585,06180679e3b00c32bec2c525f082af34e24082d43c5cc756f27168c9026f92bf,LEGITIMATE,train,4338
4586,f6712d23c342d70c4ebc8f9c3b8d20437ae0bdd1791b2242863fcc0b1d2055ca,LEGITIMATE,train,4339
4587,005feadad6d82d18c43eeb86fc7d5738cfdaee2f9208a1614d40201aa089617f,LEGITIMATE,test,4340
4588,e77d424aef2a043fa1b0e70536d640eece8c2771021e8a7b90cf5e753a5c83a5,LEGITIMATE,test,4341
4589,a303b68c2302db5698bf41c4d4c9792eea34a5dca066e7188029a14654d3a866,LEGITIMATE,train,4342
4590,55fd8991de9f4935d1d90d22088db7a92ad556a9cdc3aa606a5fbc5a4c83a6c2,LEGITIMATE,test,4343
4591,b733d0c9ac4aab07164424f7f566d73d25f667d8dc6078b8c35a09e3c8985be0,SCAM,train,4344
4592,de96cc3d4dadb8fd86a02166a0c5b210546cf3f56aac50e3c523230012ee1e6c,SPAM,train,4345
4593,a722db38b8bdbb870ec777fae44b6ac6216aac7a427b4afdbe4be239f5176a17,LEGITIMATE,train,4346
4594,4034b7dc488142ef7304e08417fc2fcb9efcb3cfbb622130c7af434aa7c45740,LEGITIMATE,train,4347
4595,90659a46dace70ddf90e8bf605e64f3fff6b7844834030e71e80c7526421e133,LEGITIMATE,validation,4348
4596,169279bcc0edbc2e4f8f08de5346c0a720deb7aeaae72b7b61bba2b70e7fce61,LEGITIMATE,train,4349
4597,8344a6ab332d7ebfab8a127e9f9e9d5ff8a35be3a4b4f013b3ec3f6986746414,LEGITIMATE,train,4350
4598,fc5f212b8e72270068558cc449627126d753678e64e97a9e69fbd8d913d1f3bf,SCAM,train,4351
4599,ad7e6bcd1cf6c254a7df202b4f3236f98b02645e6885dd9d4fa0f80c73f303ab,LEGITIMATE,test,4352
4600,57b3af2545a34621a92a8a05627e22ab6c242c727cb293a3f617d0cc2270edb3,LEGITIMATE,train,4353
4601,173258bea9006fd2a6a35e5c0498b8892361b10282cd35871aa788ae07d14e3e,LEGITIMATE,train,4354
4602,fd74954148b926ee8d3c57a9fa1e16d7291510ea115dd97e8c90d9de9161cf4a,LEGITIMATE,train,4355
4603,665bca7ecbcaf73d90e37bb36e8c59ec93b0452cbe20086294a19d5fe243841d,LEGITIMATE,validation,4356
4604,bdcc8ac6fae4986faee4c6d510a5d7a33e722d8f3fc7902e8b46ab371e849bc3,SPAM,validation,4357
4605,566647dbd50f60e6f172534797f690a24dbb3366e1835f41d3e003eb5425dd05,LEGITIMATE,train,4358
4606,2957a84d6b9f842a4576ba49b955a9abf696b734cf173b843a78a39fda62bf22,LEGITIMATE,train,4359
4607,38a7bb92974ff86da0fce72880d7dcaaa0e2a52be20f048ddfd3ecf0e8103876,LEGITIMATE,train,4360
4608,bc1791ffc5a31f9dbf9e7daa0b505d4a85140fb16f9deb96089dbb449c1c072c,LEGITIMATE,train,4361
4609,749af175a0c7f57cbd5b8e4a87577939ffd4aa0886f0bfcb503b962f4490158a,LEGITIMATE,train,4362
4610,0ac459c3b6e32569e4e7eab3c387e09c9e0e5d57c5c4e5891807eb21f9a297d5,LEGITIMATE,train,4363
4611,a054abcb5fa02abdb9e03433188844dc029714e1df9dfc2a37187e4ecaed8ce0,LEGITIMATE,train,4364
4612,55d48048ed4e73a2446cbee150a6ee95f55894e118beb58dc4c57cafff1a83f5,SPAM,test,4365
4613,82a2c530f7290691a5993614f09bdf0745a534dffe0748077a457c1492eeddc4,LEGITIMATE,train,4366
4614,c25a7ad6e3674038ca88b5c5cff1559c292b9cb797bc8146b3a990f90b7ab6fc,LEGITIMATE,test,4367
4615,10e1a089f41610947782ee52ba27fcc040a72bbc5a85434736c815cfc46d98e9,LEGITIMATE,train,4368
4616,c1e10ba488582119ad7eef191d2deed3a6563e9194790e92350289bba0494590,LEGITIMATE,train,4369
4617,a8d8df93472d97023bde68c98ac853613abf2405c78f75bac68adfa06994566c,SPAM,train,4370
4618,c439b5333fd81cd60a18f170cf1ccacdb8c11c90b8ca0feb5c4555d48e8c232f,SPAM,train,4371
4619,11472b1a5be6fcf6cf9c60acd2deae85846df521b453303aa6bdcbf36e0bff9c,SPAM,train,4372
4620,2b92407e098494fdd783b99d8857ee94f07b192ee9424ca4efda8231635ca690,LEGITIMATE,train,4373
4621,0719382cb6ca80979f6ce18d751eb709bee2d409084bf076193002069f36f6ca,SCAM,test,4038
4622,ed137ec85355172b95d1debe35c3b92fadb5d09934e3da16e36b773a6a761af9,LEGITIMATE,train,4374
4623,a286444917cbc62d8095e76970cc519f51d1c343592ebba6e5aa1f15f4291747,LEGITIMATE,train,4375
4624,c297ce68c87a1b39c5e48c5947cbead4bd42fcd23034bd5b44ba71bf50c7242c,LEGITIMATE,test,4376
4625,e45f57680edb17ed7c10fe311b86c157019815e04ea67ad1325d052645ca685b,LEGITIMATE,test,4377
4626,e88ce4684d92059b4dea283cbfb15301714d3fe2f04939907845eea2207317aa,LEGITIMATE,train,4378
4627,a099e6073ab45ecc85d1deaad8e0b9ce877fbfb255d75d6ff03947e033e4e113,LEGITIMATE,train,4379
4628,0d7727d031d096d7784e4a8adcbaa0b9e6552117a67ec10f0bd6967fdcfa23c6,LEGITIMATE,train,4380
4629,68d542b9f80f81abdbd66ce2cd228cf7f3462eb269de4e11a7e2701ac482e08a,SCAM,train,4381
4630,4ae324e29a23a10247e035267bf00b0ec88ea9afd26341287328f4315fdaa77d,LEGITIMATE,test,4382
4631,8f3767d338cbedaee7fad1b59a26581b49257db2cb8c818aba63d083e5cd40ed,LEGITIMATE,validation,4383
4632,49fd060aa68a5336d413ec1beb541a360f4aa44f2d468b2a53b7bd6492791e0e,LEGITIMATE,train,4384
4633,213290fc536130244500fb4ec9f64e9574687cc06dc015134f4fe86d041794ee,LEGITIMATE,train,4385
4634,ed7c634edb900d1ac2baa0274e6aa708055422bd3cfd348e518034ecea806564,SCAM,train,4386
4635,f2021bd607955291e6c62081b9c835ac8b35aaca5a2b9f820b556aac4f2264db,LEGITIMATE,train,4387
4636,ac96e347d9a1281a0d251a5c42b2b84f51f2fe32914bda108e2c15da3601ab4e,LEGITIMATE,train,4388
4637,f016732e432fd4a4ab76bd16ddd8cbff49b157903e792dc2eb681c5ecf6208af,LEGITIMATE,train,4389
4638,244c90bf6e076b51ce36639a2f02ef439357764ef152236d4fa44801929d3d57,LEGITIMATE,validation,4390
4639,f3bcf11ee9eb590f1f36e3db66557f3c616b4c15c948838bc575363f80c88f00,LEGITIMATE,validation,4391
4640,6eed7bd53112740db4f930d2581d632a14df78829fc2a439739db0c7d21d23bc,LEGITIMATE,train,4392
4641,9ea5dfb6d381d8027321ecba38045463b1945fd13a43c89bc0b34c0417900b89,LEGITIMATE,validation,4393
4642,d202607094eea7806e8d2636fbed7d801b902b3e3c0053e88dbbd0e3d7f5a06a,LEGITIMATE,train,4394
4643,1ec858218a451e4831e5f6963b95146ec93233f6536e95d8ba7b25ff85063422,LEGITIMATE,train,4395
4644,c7f1bce71c7c7aec608533b86d6130e533cd488e676b626e39239c5bcf721be3,SPAM,validation,4396
4645,69fea195f326b3ae240dc9be920df7452505157885bee3c040106df901d47304,LEGITIMATE,train,4397
4646,8212cd47d39be7c4b4271ada82b8170759bc9eb0038cbd47ff7de71ad1452963,LEGITIMATE,train,4398
4647,582d5c1cd54e92922b81a8f838abd6458ad0dd74ab8a6b16be22a3d4aa534ff7,SPAM,train,4399
4648,51484d5f9cff4557199c7c735f3eab66b2ead4a2a9bd7f937696a36187c8eadd,SCAM,test,4400
4649,e92b28fa4c630a7ec915b3e8c76b91c9a54ea4d44d1d3b7c20e5e43069b52c38,LEGITIMATE,validation,4401
4650,45a466f10670993f59f5a00e1b4641ab22ab7215441b8655e3fd2f3a060e2e99,LEGITIMATE,train,4402
4651,e58b08e84b4d75bf19a2ccb449cbbf2560245a36124874664ab24b6139638966,LEGITIMATE,train,4403
4652,f039a5329269af0aa2456e87c4cc8955d5aaa12bfec2dd8544ff578e9654517a,LEGITIMATE,train,4404
4653,012f0bdaa08591b4fbb38cdd64b16b2701e7ea7930f575af86d9c2c25b92cb7f,LEGITIMATE,validation,4405
4654,41e361ea1242c768b1116de9359ca79a54137263f29d82bbe6df4024ecfd2557,LEGITIMATE,test,4406
4655,ff344b0f319e5c4251e8ee40b601a08ca937884d96dd3f2554b31b56c87ece4e,LEGITIMATE,validation,4407
4656,d4db9506d5f1a56d67bdf71573d36c8ed3dd44ea3545f3107a2c31e340fde1f6,LEGITIMATE,train,4408
4657,f32592793f65a40fd860f8039d13581ff8d61dd1c39a4a699f1d7ddefcc963ff,LEGITIMATE,validation,4409
4658,2ca5aacb410775b38b95b63bfa0e65b8ff7dd356f20126234c2995c3a59578bc,SCAM,train,4410
4659,c2178af92b210126fd16393949c63b457f198ccd85403048f999e2c7466101d3,LEGITIMATE,train,4411
4661,1dd7828fdc525304ad3aa6d40034f7e514078886a09423e6016ba6978b2f6045,LEGITIMATE,train,4412
4662,0fc4916748bf08728bd00c261e7d35e1c3331cc9dc962cba585be4a404ed808d,LEGITIMATE,train,4413
4663,325891f5d9fdca2c335f4630a97be7d911991ae71c10cff3edab7fc68a7d8f3c,LEGITIMATE,train,4414
4664,bd606e406398d08ec2899d50b609ca907fed55857c986ba9abe038178e20b2bf,SPAM,train,3618
4665,d9c694d6a93dbd2fba27ba16c3fe9e9b58f0d4ca560c33c2568c33195aa1aeaa,SPAM,train,4415
4666,24d00834a707c7cb8e8a5341116c8aa7c876f31bee705e05200006aed50ec223,LEGITIMATE,train,4416
4667,20b3e3a4963cdb83124c0197e9817b37221ed16f36997616c71ad0943a5082b4,SCAM,test,3079
4668,d80d19e960447eb42317d900c73d81acd46f8f1e01c896e6c181722a84dba2c0,LEGITIMATE,train,4417
4669,f237f40fd47f9df7405b02b4d674b1653ced249cb9655c428d410f2215af225a,SCAM,train,4418
4670,77f2fde03587cdb9fbf1dde4abb2300f8e1a8a9d241398084be813cdc96a5053,SCAM,train,4419
4671,b37254902125f92d682e5e58266bd4b5324ceaf4b476ca7cb177af6e87efa57e,LEGITIMATE,train,4420
4672,23f9dfe72b5c6e58914cd7af46912178e8de2bf0e29f5f02be673808adfb37f5,LEGITIMATE,test,4421
4673,fedfc29fbaeb835240496ac21a0a5c52adc411534181ae1fb792287b3814a60c,LEGITIMATE,train,4422
4674,5311d10a6d1367f0df8f5360264b53664e2f0ff190ead9c5d00bef41fd40806c,SCAM,validation,4423
4675,0184b57f36c5d418f47d784dc7a46a291107877f41d8eb5b5167d219a9c631cb,LEGITIMATE,test,4424
4676,ac571105410457850beb84bd460ba231d4a3027869f3599b2757d9819d42f3b7,LEGITIMATE,train,4425
4677,e088d1c6cbe31c5fb104002db9c6a4ad5e7e8e4db59c4b8d492a0cf4297cae61,LEGITIMATE,train,4426
4678,494167b995c08bff2fc006984a0427e358a0da64405b7b74ea849e4fc7e7a907,LEGITIMATE,train,4427
4679,938a4001ebfcffc7f9fdd1f97f394ed4d677e1f828f4252ef4f9977e6493aa3b,LEGITIMATE,train,4428
4680,2e5150ca518d5226febaae332eadc2fcf2b3d9db6be1880f7525310194fcfdb5,LEGITIMATE,train,4429
4681,2fbfdb70ff1e0e0280a3f26256e4296167cc47758d3ea2b44e0b60e7fbf229f8,LEGITIMATE,validation,4430
4682,8b24cdc4b7706d818f88c133420f00dac72448f40cd19a5ef726955a37caca78,LEGITIMATE,test,4431
4683,52b1a58cb9bb736ff9521741246e1a4506f0de63a70abc9ddf15bf7164347e77,LEGITIMATE,train,4432
4684,ee60daa655546a1219a0cbd3a68ca674581a9d2ae6a0db01854b3afa9d1286ef,LEGITIMATE,train,4433
4685,77424c3f26df89eb0ba939025c5b270121f9cbc96d1990e1f59bc96c323ece96,LEGITIMATE,train,4434
4686,9ab0c03df90dc472bb86bc1a7243b05fa2e35fff06234f4fee695fb49bb8ae3d,LEGITIMATE,train,4435
4687,29ddd07ee84ff8a5e8c1764f7a8fcc57d38d5f545ffd36d3ee929f2100d3d52a,LEGITIMATE,validation,4436
4688,79205b5327b57d25ff307101c508a0cd823a975de701dd1b8587b66e5cea8ee6,LEGITIMATE,test,4437
4689,399fd228fe719bb15e54c4b07c8ec41695b37ebc712ff8b62b00deef20b5dcfd,LEGITIMATE,train,4438
4690,def5de143671075504ca7e92bc9f4525fa07dabb5cbf364af8378063704ee249,LEGITIMATE,test,4439
4691,9e44b06e2d61aa339997b0a159e2c1a2f29718c50afbef867737c2b81e4e763c,LEGITIMATE,train,4440
4692,126a4ff157d90ea14a2df3551724a13e83d4d5283ae804a51d41f4c84e817f3a,LEGITIMATE,train,4441
4693,2cfb3589fdb998960db3f3f1ea760fc576c620ce4d99a07c3b4ca263782b3ec9,LEGITIMATE,train,4442
4694,66bd5876104d02c41439623f94d059ac5a64025de5e1d113bce8b8c9c025e6f9,LEGITIMATE,train,4443
4695,41e4d933ec1f725a2583414864e19ebf59e134b6a7e62ee39eb577c834975a2a,LEGITIMATE,train,4146
4696,bdde23a8cb83a9761ed7f8f2728f0585e8e45f6e3b1bb41d191dee9ff7a10abd,LEGITIMATE,train,4444
4697,07e6cda8ddd59e297c4693fdfe454d1a0b22de1f05c33a1517b2da8d582688ef,SPAM,train,4445
4698,bc08109e6828e92d7e951a2af6bbbbc6758fa9026919dc5357d873453c0adf81,LEGITIMATE,test,4446
4699,eca943904b9e99f754f8459c00c4241c01567defdaa71c4778b10c7f214d51fc,LEGITIMATE,train,4447
4700,bb158d20ca47729d66d27d3b63d513c31b36f004bb1eac6e7576614a8b727a6e,LEGITIMATE,validation,4448
4701,2d1db28d9e6b2c6b1c1983978a8721b311995cb3d04b7e7f948f121a60409f4e,LEGITIMATE,train,4449
4702,6109fe7352d09cad034b7853f2122b934d7bfe08a066a3c24ae3973ab4d348b7,SCAM,train,4450
4703,dfce48de19d4d8909d7744319f93ed96ca2d3c1175d583786666fb4e4326820f,LEGITIMATE,test,4451
4704,dd19d840f8fecfb86ae17b1b652861861f28015dfee41e0fcf4ada928287da4b,LEGITIMATE,validation,4452
4705,3846cb1b1aaaab06530b489f2d84d66195d2c8101e9ad09d012628e99bda784c,LEGITIMATE,train,4453
4706,a1e92385df7017a7399bad29afc2f119db499534feb31de12ad0f6f10568aaec,LEGITIMATE,train,4454
4707,c4f5f44bdaa6b7ad0e6d1d97a3718c6ed3ebb8dda0079d47746b897d73ec60c1,LEGITIMATE,train,4455
4708,74774546669e74b2af81ff420a68f091504acb5b41462538d0b8162d23b3a731,LEGITIMATE,test,4456
4709,9c8c489c5e8c673d1c6809269804538f0b8f5b79cc28d35b3c47ad8cb6dd6a31,LEGITIMATE,validation,4457
4710,8302ee83c598b0f2e99a71fe53c350b0289b220528eaa5746a2b459539162c4c,LEGITIMATE,train,4458
4711,1fb9033e27b53b494eb5675988e9bcfc194c68ccdc470986b13de5f44ff15269,LEGITIMATE,train,4459
4712,f4626f6c20732821a4626a6641ee302aa2909b43acde6b226c447d90d88c8756,LEGITIMATE,train,4460
4713,c135fee8118a64a2e4891817a252b6fcf96243c92f12c68e0738b125edcc93a5,SPAM,test,4461
4714,ca0bfade369fa693e2f7dd06b0f219c986ce98c5d1d15b449110baf5e02c3dab,LEGITIMATE,train,4462
4715,c423f1acb6b3831ae53ae2b698e9dcd06f5efd6563b660ac7ef973348d0366b4,LEGITIMATE,train,4463
4716,0e79dd17029d3f3c778bf47fa5971a42a4e1b62626e106d4106b76e53b638854,SCAM,test,4464
4717,a1add9c9af6f337b5b099e78a3d40f3015f6844b73ed8f566174c3ffb650bd85,LEGITIMATE,train,4465
4718,59478fd2aa9025d83ec6ea784a1b0a1075d3af31fbda0c1b6ac2e9cbdaf0e9f7,LEGITIMATE,train,4466
4719,6b9a91004987ae97e3ab994c12e81ef57921d05572f7bbd713872c56b7861e84,LEGITIMATE,train,4467
4720,c64be6a97597c7a8f22c66caa562be21f2b49404e72c8b5ab36ef8410f729a97,LEGITIMATE,validation,4468
4721,dac8a28f244ddcffe77488b85fea1b21a1fcdfb8f170f1358fac6a4fe36a2848,LEGITIMATE,validation,4469
4722,a082a85f5081fd389e2b7e017b1946248c29f3303ed23d9d5ac9c14183f4e0d1,SCAM,test,4470
4723,798cbd4a33a8237cf837e5832963c9c31e6684c50971448f818656545c17be73,LEGITIMATE,test,4471
4724,ecda94a3d2ca5e5d394872bcd19675f05ebfb2347ebafe7e95aa98f578d4d4cf,LEGITIMATE,validation,4472
4725,e51e1953cef48e92fd42c1c021d173b3629a92e9afc302fdf734b26abdbe634b,SCAM,validation,4473
4727,e549465fdf6529e990637c8fb11895eae7a84f01d5a553baf8f86de0db7196e1,LEGITIMATE,train,4474
4728,f669d3ad03548263d99f27eb9109a680a50853a6fb0ca337b3f7523bba60bc52,LEGITIMATE,validation,4475
4729,866cd9a334bdeeaaf54119461f6423dbb7facf0ba29658c6ae45449e90d3660e,LEGITIMATE,validation,4476
4730,4e861cc083cbd7168ced7e59b2a7e34a0978fa8fbfa35a332d7ec890d4723762,LEGITIMATE,test,4477
4731,ad0e1dd0e1983bc8a15da3a881c7a393811cd7c3412443a65efd8789f59db44a,LEGITIMATE,train,4478
4732,1c23ba30d0b267c64d1537c0a5ecd5b0d824dc8e955b6211a83522418a3f63d9,LEGITIMATE,train,4479
4734,83253a670d9c2b631f1cf69a83d15f93a5b19f68245d290db927696bf77c927e,LEGITIMATE,train,4480
4735,080f28e06f1018784f28daeda43f5a0841a083fc14a3c846e977774818d8b9b3,LEGITIMATE,train,4481
4736,8a469aca92fca6c0a95fcc897a82489be8e4964d3cf8d7fbd8ddac781988a3cb,SPAM,train,4482
4737,2cac114718a103c3eede6df4876512b1dcdcb59aaf18c8b5c8c19dc8a1e101c8,LEGITIMATE,train,4483
4738,2268329fbc1adb88e17a946e55b64c19a1ebe613cc319a570ca530c8ce8331a8,SPAM,train,4484
4739,35b2495654442e6de9624b95b133c4d7cd00e974b11eb6410b4fce21cc56c218,SCAM,train,4485
4740,76784c26827cde94bebb4b40472599f89e66789fe0d75eabac23520aff6156d6,LEGITIMATE,train,4486
4741,dcf6b44edbd005b981db52f03bf22cb7925d596a656a239f14ce013f31451816,LEGITIMATE,test,4487
4742,82871f94240c74b7f8eb46970ad14735e4e63e02e7f7fee08ab4425ab5f3de42,LEGITIMATE,validation,4488
4743,6bacf6cb256e8cb7c4aaafcd1505df824affa6f45a298581ef12f44df2b12b9f,SCAM,train,4489
4744,b798d3f6dec742338602ecf3359b37effd98c1d99ff859f28836602952084d59,LEGITIMATE,train,4490
4745,d743ecac0c2f44edb5c715e51d5b27483e684417379c96edbdd1b8137d738930,LEGITIMATE,train,4491
4746,877505abee8af0dfe7a2d65e99d3e137ecc02cacda1580ae23268606d6e7937e,LEGITIMATE,train,4492
4747,31b6b91c5d145a837fbd200ff2218e39e9e8a462584e5591197e22666352ccca,LEGITIMATE,validation,4493
4748,2512de9e1fe0891a2fd69b93f5c0bf15d89f30d6003a7b58e43fed671b4e9716,LEGITIMATE,train,4494
4749,fa925e4ce26cfe06560d68c5ff41b6b6c263ea54cada4e9bad4252210018c15f,LEGITIMATE,test,4495
4750,a30eec461e79c0e857aed42867f256c974d04a27cd576f043ad110d3bec99b6a,LEGITIMATE,validation,4496
4751,af7b4eb5322f8756c786bed8ae8589088ef187ab9c8de03aece1e47794d0b674,LEGITIMATE,test,4497
4752,fff8f17aae39df42999d3c39197996279040d8e84fb95fd6abbe0465c3b8cb00,LEGITIMATE,train,4498
4753,144c7008f436dff42577717dc66dd3cfc342ef5accb036814dc1640b1fa2669b,SPAM,train,4499
4754,076fc6370c8b595ddf1d992f37849315a4419c69844aee278c69b10ae0cca857,LEGITIMATE,train,4500
4755,533e33be068de8643fec59232d8f458c74c7a87834d116021609d5f460472193,LEGITIMATE,train,4501
4756,4def34650f9f0e2e7502c2d1b5c174447d778ebfaf85099aa157a640f029d1bd,SPAM,test,4502
4757,dc1dec48a8926c3cfb8b1ba01b8080caf964bf9d6e2f2609c9c49ca119e21c70,LEGITIMATE,train,4503
4758,348b9f6e432b0837fabd8877b2ff45a2407dba2c25877463ea36624a0bc95ef2,SCAM,test,4504
4759,3aa8cb385e1d016bc6f2f79e6c55242cb1793542d09646018a062991e221afd0,LEGITIMATE,train,4505
4760,3c4455ae3f9b3f9faa6523b9b5326b7225f24e7a44de68253dc2e1f1873a49b4,SPAM,train,2599
4761,403ece983d2dad31efc308fb6282ef6d6dd23714181836bb9965b0fd1966639f,LEGITIMATE,train,4506
4762,c2697d0e75316bd2b51dae8e8f172aa5220a6c21674a95c2442a55ee62f619ce,LEGITIMATE,train,4507
4763,8471e7927e81799479e3ae78d17074727445aa253303c7cc1445e00c6c155665,LEGITIMATE,test,4508
4764,8c58dcb175969eb8028fa14ec6cd3e4677fa75eefdcdd5e4a1ad4eecc1994873,LEGITIMATE,train,4509
4765,e27eaed0cfa606e735cace15bb8d05be4ad9aa722b4a852b62bdbb78a8e34870,LEGITIMATE,validation,4510
4766,de6a94c3a860ea9cea1922f4708a04be35538b24d7feea177ce8016d50f328f1,LEGITIMATE,train,4511
4767,4bfb0d45489a8287a6c63829edfbef208b7519778ba032f503784b73a3ab3a77,LEGITIMATE,train,4512
4768,33e0d82182033ee447dbe9a0dbd35efb671d87702e40c1fd04eef7e47c9a9ce1,LEGITIMATE,test,4513
4769,6aabd103276b22c2208f3a1f2d5073ec48e0ffecb1d5ee23f8cc1eaf75a17b70,LEGITIMATE,test,4514
4770,d4bcd56eca3cf9b496a365e2094df613ca6457f4b324c20b4c5b885b58320704,LEGITIMATE,train,4515
4771,a20ab89e71aedae44a6c88ffe110fee78f3e58c67f559eb2985ed385bfa9d555,SCAM,train,3037
4772,ad5669cc41ce2127f3e9aabd1033138ba4cfce077fc3dc30d144b308380f259f,LEGITIMATE,validation,4516
4773,0f8c5d02faaf40be16991abd7984573507b5eed3211391d84eb77ff4f612d788,LEGITIMATE,train,4517
4774,fc48e3b98143b93276da545ad9287e23420a71d9b92715e47b5abc0476559018,LEGITIMATE,test,4518
4775,7a609281f9c66beb7a904d606c97e23258cc329f9c4b29c17fe1ff8f32e13e7a,SPAM,validation,4519
4776,73be361d2ad2cf3cf1459bbd2aab467aae547407f85b6d534367bef0c270a36c,LEGITIMATE,train,4520
